Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
"They just gave away the whole movie! Wife dies, they make the raft and she is shown floating on it!",Ugi0ZP-5h78Fs3gCoAEC,0,0,2016-11-23T17:55:35Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Arya Stark HERE,Ugi3cX2UqsMTLHgCoAEC,0,0,2016-11-23T17:54:12Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
She knows nothing,Ugitr7e9vuv43XgCoAEC,0,0,2016-11-23T17:48:13Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
You torched MA SHET,UggQOg7Bi8SqW3gCoAEC,0,0,2016-11-23T17:46:38Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
stick to being an irrelevant sibling,Ugg1HrryrH_dfHgCoAEC,0,0,2016-11-23T17:46:24Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Such a bad accent....,Ugi6swuPbnYFvXgCoAEC,0,0,2016-11-23T17:45:54Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
The accent needs work but at least she tried XD,Ugj3YjGBO-x6V3gCoAEC,0,6,2016-11-23T17:43:59Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"A girl build a raft, the girl goes back to Braavos",UgioUiI_Nzfw3HgCoAEC,0,0,2016-11-23T17:42:54Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
a girl is in a movie,Ugif9X-WKuYoZXgCoAEC,0,0,2016-11-23T17:41:38Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
0:47 Arya,UggvCHSDod8nSngCoAEC,0,0,2016-11-23T17:34:46Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"Im an Architect,,,i should find a homeless little girl and make her an Beautiful and structurally strong raft O_O",UggXDyBsappiGngCoAEC,0,0,2016-11-23T17:34:33Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
good to see we got the whole plot,UgjgUB3ja4WFBHgCoAEC,0,0,2016-11-23T17:33:23Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Stop giving away the whole story!,UgjPuwLmmcPaRXgCoAEC,0,0,2016-11-23T17:32:10Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
a story about a hipster? i'll pass,UgidT1QcX7FZr3gCoAEC,0,0,2016-11-23T17:30:33Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Game of The Last Man on Earth,UgjeATTOXbds53gCoAEC,0,0,2016-11-23T17:27:36Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Her accent is not the greatest...,UggYf91JXyo19HgCoAEC,0,0,2016-11-23T17:27:07Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Why would give away his wife deing.... Smh...,Ugh4DOp8cegHIHgCoAEC,0,0,2016-11-23T17:26:03Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
lmao she should just stick to Got,UgidvDLhpZc32HgCoAEC,0,0,2016-11-23T17:24:03Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Tbh kinda woulda been cool if they kept her British accent,UggY-WgnhESwMHgCoAEC,0,18,2016-11-23T17:22:55Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Is Maisie playing an English or American character? I'm hearing both accents :/,Ugjw7f_5Hp4VHHgCoAEC,9,75,2016-11-23T17:22:46Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Her accent is almost as bad as this movie will be.,UgjONLXcg2jY0ngCoAEC,0,32,2016-11-23T17:22:00Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
i just watched the whole movie,UggpcEugGmQ3DngCoAEC,0,11,2016-11-23T17:21:58Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Oooh. That accent does NOT work!,Ugj0pLTvBpAQlHgCoAEC,0,9,2016-11-23T17:21:36Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
I've seen enough to know she can't be cast as Ellie in the last of us movie,UggdBdqrTJ6CdHgCoAEC,0,4,2016-11-23T17:19:58Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Maisie looks awesome!,Ugg6hGQCcOUofngCoAEC,0,0,2016-11-23T17:19:17Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
what accent is she speaking ?,UgjJIWju_yrlAngCoAEC,0,0,2016-11-23T17:18:57Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
a girl has no name,UgibGObwAaEtfXgCoAEC,0,0,2016-11-23T17:16:55Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
here before it got viral,UghkUknfoI7UpXgCoAEC,0,0,2016-11-23T17:16:51Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
U no one,UghjhZ1oJObmJngCoAEC,0,0,2016-11-23T17:16:09Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
so jessica biel's character dies?,UgjLS_U8J0t-NXgCoAEC,0,0,2016-11-23T17:14:05Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"U just saved 2 months of waiting,£8 for the ticket because I just watched the whole movie here",UghXA5BGHgjUyHgCoAEC,0,0,2016-11-23T17:13:37Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Stupid trailer. Revealed way too much.,UgjnLXQ_D-BtUngCoAEC,0,0,2016-11-23T17:13:00Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
I see Arya is still trying to cross the Narrow Sea.,UggVu-LuvrVYh3gCoAEC,0,0,2016-11-23T17:11:26Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
they should put something in the beginning  saying that the trailer might (in this case definitely will   )spoil the movie.,UghPe8dAjBrxgngCoAEC,0,0,2016-11-23T17:11:13Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Love has many faces.,UgiAI0lcONeN23gCoAEC,0,0,2016-11-23T17:09:33Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"Never underestimate a STARK , finally the girl is NO ONE 😊",UgijorQSLnA9uHgCoAEC,0,0,2016-11-23T17:07:16Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
watch whole movie in 2:30 minutes🤕,UgikfYfdlPrQQXgCoAEC,0,0,2016-11-23T17:05:17Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"Wow, what a spoiler trailer. So, the wife does?",Ugg0QzaHnlkkjXgCoAEC,0,0,2016-11-23T17:04:54Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
This movie looks sweet🙂☺️,Ugj3REuOZON31HgCoAEC,0,0,2016-11-23T17:04:40Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
The trailer pretty much covered the entire movie start to finish.  Don't need to go see it now.,UgjsW3Oz9BO-8ngCoAEC,0,0,2016-11-23T16:58:51Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
i just saw the whole fcking movie!,UggmZvJjybWyYngCoAEC,0,0,2016-11-23T16:57:45Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
No. just... no.,UghJYysI1sCT2ngCoAEC,0,0,2016-11-23T16:56:59Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
This trailer is why I don't usually watch trailers,UgjzD_lF7t-KSHgCoAEC,0,0,2016-11-23T16:56:16Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Lmao she struggling to keep her american accent,UghX2UEUy4h1BHgCoAEC,0,0,2016-11-23T16:55:51Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
She's shite at accents,UghIjycAMUBERXgCoAEC,0,0,2016-11-23T16:54:44Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
the only good thing of this trailer is that there are arya stark........,UghIr4468TiJdHgCoAEC,0,0,2016-11-23T16:51:39Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Weird accent though.,UgjmfTrcLGFaBXgCoAEC,0,0,2016-11-23T16:51:00Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"Is this the reason for ""Game of Thrones Season 7 Delayed""... one of the actors took a break to make a touchy-feely movie... urgh...",UghZhIZh4wtpFXgCoAEC,3,2,2016-11-23T16:50:58Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
So the wife dies... What a trailer. I legitimately don't need to watch this movie. I just saw the whole thing.,UgjV2CoCLzoDA3gCoAEC,0,45,2016-11-23T16:49:21Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"What the hell is Maisie Williams' accent supposed to be? British hick? Whatever it is, it is not working.",Ugg2CYNB7l_CAHgCoAEC,0,2,2016-11-23T16:48:25Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
wtf tell me the whole story,UgiW6NKNayJxZHgCoAEC,1,2,2016-11-23T16:44:20Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
so the wife dies?? great.... well done trailer,Ugg5H38sQZArH3gCoAEC,0,0,2016-11-23T16:44:03Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"Well, I saw the whole movie now.",UgjAhJNMT7TQMXgCoAEC,0,6,2016-11-23T16:43:42Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
cant work out what accent shes trying to do,Ugg2jZHGsjtBpXgCoAEC,0,0,2016-11-23T16:42:54Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Even if it's in the beginning of the movie they shouldn't of showed the wife getting killed. It would be more emotional if they didn't show it. It still look like a decent movie but since it's coming out in January which is when they put there throw away movies it prob won't make a lot of money,UggfWubXgdqOFHgCoAEC,0,2,2016-11-23T16:41:28Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"so, where the sex scene?",UghMEVAE7XQmuXgCoAEC,0,0,2016-11-23T16:41:24Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"I am a simple man. I see Maisie Williams, I click it.",Ugj6nwzUcdWmo3gCoAEC,0,3,2016-11-23T16:41:17Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"so, where the sex scene?",UgjFK99723-BzngCoAEC,0,0,2016-11-23T16:41:15Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
i was thinking about the last season of scrubs. and i am disapointed now.,UgioGx4PDRawZ3gCoAEC,0,2,2016-11-23T16:40:14Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"Thanks man, saved a couple of bucks because of this trailer",Ugi4m6T1CoNyw3gCoAEC,0,25,2016-11-23T16:40:09Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
This is not for me.,UghedoZR2YjES3gCoAEC,0,0,2016-11-23T16:39:29Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
What kind of accent is that? cockney hillbilly?,UgiEWAESmBkCdXgCoAEC,1,32,2016-11-23T16:39:15Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
what is the girls name?,UghtLDoZWuH-gHgCoAEC,0,0,2016-11-23T16:38:42Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
How much you wanna bet the girl is a part of his imagnation?,Ugh-M7VOqsYR63gCoAEC,0,0,2016-11-23T16:36:06Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
A girl curses too much <3,Ugi2W6f4EJd2OXgCoAEC,0,0,2016-11-23T16:35:44Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Sooo bad. The accent. Sooooooo bad.,UggYoLlsI_bAcHgCoAEC,0,0,2016-11-23T16:35:10Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"Somewhat reminds me of ""Life as a House"".",UghG5xlsmq_DengCoAEC,0,0,2016-11-23T16:33:15Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"PLOT TWIST:
She used that raft to get across the sea to get to Westeros and kill Walder Frey.",UgjqM8Y0caAU7HgCoAEC,0,0,2016-11-23T16:32:15Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Way to break the emotional scenes to us before actually seeing the movie..wouldn't wanna go into the theatre not already knowing who lives and dies. -_-,UgjNUci0Hfo03HgCoAEC,2,102,2016-11-23T16:31:52Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Her accent is terrible,Ugi0hk44ay0GM3gCoAEC,0,0,2016-11-23T16:31:13Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Just show the whole movie. Great idea!,UggpECHMQLUzP3gCoAEC,0,0,2016-11-23T16:30:16Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
why does movie rec\vea; so much these days no point watchin it now,Ugg-p9hH-VIX1HgCoAEC,0,0,2016-11-23T16:28:20Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
A girl has finally found love.......,UgiO8p3NjvznzngCoAEC,0,0,2016-11-23T16:27:07Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"it just me or they actually revealed the whole story!!!
now i don't need to watch the movie anyway! :/",Ugjjh_ditlbTdHgCoAEC,0,0,2016-11-23T16:25:13Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"Spoiler Alert
What dumbass put this trailer together.",UghtMNgTr92fJngCoAEC,0,0,2016-11-23T16:23:21Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
And now we don't have to watch it...because trailer revealed everything. 2 hours saved.,UgjXp-M8RbmX6XgCoAEC,0,0,2016-11-23T16:23:01Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"A Girl is no one ._.
-
-
-
also.. they spoiled the shit out of this movie .-.",UgjXY00yfJNwCngCoAEC,6,312,2016-11-23T16:22:27Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
go a head spoiler the movie shit,UgjJnjtAzIeua3gCoAEC,0,0,2016-11-23T16:22:15Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
DUDE! YOU CANT REVEAL THE WIFES DEATH IN THE TRAILER COME ON HUGE SPOILER!!!!!!Probably will end up not watching because of this. Learn to make trailers people!,Uggl0NSbPdh973gCoAEC,0,0,2016-11-23T16:21:49Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Nice trailer! literally watched the whole movie :)!,UghYITvPdOpT8ngCoAEC,0,0,2016-11-23T16:21:30Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
is winter still coming?,Ugiu2tKULUNEcngCoAEC,0,0,2016-11-23T16:21:17Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Good thing i don't have to watch it anymore. Thans trailer,Ugi0z55pFRJKpHgCoAEC,0,0,2016-11-23T16:18:49Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Questionable American accent Maisie,UgjcYDdpbx83WHgCoAEC,0,0,2016-11-23T16:17:46Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
British actors are one of the best actors,UgjwimmfoVHkYHgCoAEC,0,0,2016-11-23T16:14:42Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
#GameofToneofthataccenttho,Ugii-dtnyum2l3gCoAEC,0,0,2016-11-23T16:14:41Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
her fake southern accent is reeaaaalllyyy bad...,UgheoHnJkCsesHgCoAEC,0,0,2016-11-23T16:13:50Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
thats the girl from lord of the rings,UgjRw7M9L_hjm3gCoAEC,0,0,2016-11-23T16:13:15Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Why didn't he just buy a boat??,UghxjqfLeMmMf3gCoAEC,0,0,2016-11-23T16:11:25Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Omg omg omg 😲,UgiLQsv_KBBdjXgCoAEC,0,0,2016-11-23T16:09:22Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
I'm seriously considering getting into the business of trailer making because this is absolutely garbage. The fact that someone thinks its ok to show that much movie plot is absolutely madness.,UghTYMePG6ZykngCoAEC,0,0,2016-11-23T16:08:27Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
A girl should stick to Game Of Thrones.,UgjHZX2CURm7TngCoAEC,0,0,2016-11-23T16:07:30Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"What the hell, arya stark!!",UggBnN-kzU5Y9HgCoAEC,0,0,2016-11-23T16:07:26Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
oh my god what a bad accent,Ugho-W4LGMtl8XgCoAEC,0,14,2016-11-23T16:06:41Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Who cares if her accent is bad dumb ass people always complaining about something,UgigoKMfy1BAYngCoAEC,3,29,2016-11-23T16:04:45Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
accent seems a bit.... off,UggY3pvGwch9dXgCoAEC,0,0,2016-11-23T16:04:26Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
ARYA GET BACK TO WINTERFELL U SLEGG,UghyHa_FhiisQHgCoAEC,0,0,2016-11-23T16:02:07Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Valar Morghulis,Ugjswx1zPHHIwngCoAEC,0,0,2016-11-23T16:01:34Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
bout time she got some more wrk,Ugiey5JLGDb4OHgCoAEC,0,0,2016-11-23T16:00:29Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
it's a known fact that if a man loses his wife in a car accident he instantly gains a beard,Ugii9yVKtM28E3gCoAEC,2,33,2016-11-23T16:00:08Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
So his wife died..nd He wants to build it as his wife wished.. Evryone happy in the end..nd Dat girl becomes his daughter..Happy story.. thanks for showing a movie in 2:30 mins..,UggVjtg0zHVmOngCoAEC,0,0,2016-11-23T15:59:49Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Love that Jessica Biel is back. Too bad i already know she dies tho...,Ugg2P9JZskQVq3gCoAEC,0,0,2016-11-23T15:59:39Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Thats one fine accent,Ugh4V21UIgejcXgCoAEC,0,0,2016-11-23T15:57:39Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
She's not even close to the Maggie accent level ...,Ughq8yUAin2STngCoAEC,0,1,2016-11-23T15:57:09Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
*insert obligatory 'a girl is no-one' joke here*,UgilKjk8s-mbQngCoAEC,1,0,2016-11-23T15:56:45Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Valar Morawfulaccentos,UgjqgwasfptIFHgCoAEC,2,20,2016-11-23T15:56:37Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Terrible accent,UgigWC51e8eQ6ngCoAEC,0,0,2016-11-23T15:53:00Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Indie,Ugi88-7qhNzkz3gCoAEC,0,0,2016-11-23T15:52:52Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
watched the trailer jus cuz  Maisie Williams in it :),UggVAzrcwev5dHgCoAEC,0,0,2016-11-23T15:52:34Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Loving the storyline but her accent though! Love maisie but the accent is so bad it sounds confused,UgjLHDl-xLM4AngCoAEC,0,0,2016-11-23T15:52:04Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
stupid trailer its obvious now thats his wife dies,UgimxgWbeUsJ03gCoAEC,0,0,2016-11-23T15:51:27Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
looks shit,Ugjqh44YZG6EU3gCoAEC,0,0,2016-11-23T15:51:16Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Ew what is that accent supposed to be?,UgjDzNfKNpKlAHgCoAEC,0,0,2016-11-23T15:51:04Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
wow....do people not care about spoilers anymore? WTF,Ugj9WeLBuQoYSngCoAEC,0,12,2016-11-23T15:47:58Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
love maisie!!! can't wait to see her!,UggkIcTqB9vG43gCoAEC,0,0,2016-11-23T15:46:12Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
Too much of a trailer. I hope jessica's death wasn't the twist in the story. They just lost people liking this movie because of said twist.,UghSVt4T3XdCBHgCoAEC,0,0,2016-11-23T15:45:57Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
"I'm gonna see this just for Maisie Williams. I'm a sucker for Game of Thrones, ok?!.",UgiSM4SH0ypPMHgCoAEC,0,1,2016-11-23T15:45:17Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
That was not in the slightest bit spoilery. Bravo.,UghU2awa-TrY1ngCoAEC,0,0,2016-11-23T15:44:32Z,LkxBS6GGDLs,2016-12-04,https://www.imdb.com/title/tt1330018/?ref_=adv_li_tt,2016-11-23,11
